Probe Name,Annotation,h3k4me3,20191001_cd1_J11_11.RCC,20191001_cd1_J01_01.RCC,20191001_cd1_J03_03.RCC,20191001_cd1_J06_06.RCC,20191001_cd1_J07_07.RCC,20191001_cd2_J14_02.RCC,20191001_cd2_M02_04.RCC,20191001_cd2_M08_10.RCC,20191001_cd2_M09_11.RCC,20191002_cd3_M20_10.RCC,20191002_cd3_M21_11.RCC,20191003_cd4_M32_10.RCC,20191001_cd1_J10_10.RCC,20191001_cd1_J12_12.RCC,20191001_cd1_J02_02.RCC,20191001_cd1_J04_04.RCC,20191001_cd1_J05_05.RCC,20191001_cd1_J08_08.RCC,20191001_cd1_J09_09.RCC,20191001_cd2_J13_01.RCC,20191001_cd2_M10_12.RCC,20191001_cd2_M01_03.RCC,20191001_cd2_M03_05.RCC,20191001_cd2_M04_06.RCC,20191001_cd2_M05_07.RCC,20191001_cd2_M06_08.RCC,20191001_cd2_M07_09.RCC,20191002_cd3_M11_01.RCC,20191002_cd3_M12_02.RCC,20191002_cd3_M13_03.RCC,20191002_cd3_M14_04.RCC,20191002_cd3_M15_05.RCC,20191002_cd3_M16_06.RCC,20191002_cd3_M17_07.RCC,20191002_cd3_M18_08.RCC,20191002_cd3_M19_09.RCC,20191002_cd3_M22_12.RCC,20191003_cd4_M23_01.RCC,20191003_cd4_M24_02.RCC,20191003_cd4_M25_03.RCC,20191003_cd4_M26_04.RCC,20191003_cd4_M27_05.RCC,20191003_cd4_M28_06.RCC,20191003_cd4_M29_07.RCC,20191003_cd4_M30_08.RCC,20191003_cd4_M31_09.RCC,20191003_cd4_M33_11.RCC,20191003_cd4_M34_12.RCC
SEPHS1_prmtr.8598,Deniz,gain,47.01,1045.62,677.39,241.8,857.24,471.98,241.02,123.24,664.8,20.47,69.02,95.55,152.45,126.47,96.16,106.31,145.82,155.38,92.89,89.4,208.86,132.47,85.99,188.66,220.37,166.96,158.82,177.77,163.43,119.66,79.6,81.98,122.36,43.21,93.13,166.95,147.81,173.74,198.3,124.94,70,37.74,140.98,85.88,67.37,110.68,74.05,104.36
SEPT2_prmtr.49990,Deniz,gain,282.07,1045.62,451.59,362.71,3428.95,235.99,180.76,41.08,997.21,307.07,207.05,109.2,49.18,7.37,75.92,65.42,14.45,29.25,26.01,31.09,11.25,9.75,10.94,48.91,52.29,80.98,33.51,48.27,36.46,14.5,30.62,56.75,11.5,28.81,14.78,15.85,12.03,5.2,8.33,10.26,5.38,66.76,4.04,8.12,4.14,23.02,7.52,7.2
SEPT9_prmtr.59984,Deniz,gain,564.15,2091.24,1354.77,1813.53,857.24,1651.91,602.55,944.85,664.8,1084.97,676.37,928.21,644.21,1068.21,1189.36,801.44,759.33,1054.77,1066.36,610.23,671.21,815.11,656.66,810.56,1036.48,890.75,1081.02,1026.39,867.42,762.4,914.41,788.22,605.54,607.37,990.39,857.39,910.93,1278.57,1434.73,886.99,749.41,822.95,2246.11,566.33,666.66,630.29,697.5,465.14
SEPT9_prmtr.59987,Deniz,loss,1269.33,8364.96,2709.54,1994.88,857.24,3303.83,783.31,616.2,2326.81,1248.74,1256.12,655.2,845.84,374.49,1584.12,1349.37,554.39,765.94,739.39,437.27,201.36,346.2,282.99,321.43,273.28,300.53,347.95,249.8,230.05,251.11,459.25,334.21,184.07,324.09,453.8,144.31,458.9,164.89,471.58,213.78,359.9,307.7,162.64,114.89,247.63,111.17,157.74,219.53
SESN1_prmtr.7678,Deniz,gain,517.14,4182.48,2257.95,1148.57,5143.43,2241.88,1626.88,349.18,1994.41,634.6,759.2,382.2,103.27,77.35,242.93,245.34,106.41,159.04,174.63,157.42,28.87,62.58,76.61,163.04,61.63,45.08,56.46,53.25,117.54,95.19,167.37,245.93,39.04,144.04,143.38,48.1,135.78,37.97,88.32,60.52,76.29,107.4,40.75,53.38,49.64,39.67,67,48.58
SET_prmtr.21639,Deniz,loss,141.04,1045.62,225.8,181.35,2571.71,471.98,180.76,61.62,332.4,204.71,207.05,68.25,4.92,2.46,60.73,24.53,3.94,7.31,14.86,19.43,2.62,4.88,10.94,16.3,10.58,8.35,3.67,1.92,5.66,6.35,10.21,25.22,1.39,26.41,14.78,3.96,12.03,4.16,6.67,4.6,8.08,13.06,2.94,9.28,4.14,2.45,2.35,2.7
SFI1_prmtr.65366,Deniz,loss,376.1,1045.62,451.59,120.9,1714.48,117.99,60.25,20.54,166.2,634.6,151.84,95.55,29.51,24.56,20.24,16.36,15.76,21.94,7.43,31.09,36.75,36.57,28.14,69.88,48.56,48.42,23.87,36.4,25.14,10.88,10.21,25.22,36.95,31.21,20.69,23.2,34.37,22.37,48.32,40.35,5.38,40.64,32.31,19.73,12.41,14.2,26.56,16.19
SH2D3C_prmtr.10198,Deniz,gain,47.01,2091.24,225.8,60.45,857.24,117.99,60.25,82.16,166.2,20.47,27.61,40.95,4.92,2.46,5.06,8.18,1.31,5.48,3.72,11.66,1.87,1,1.56,11.65,2.49,1,1.84,3.83,3.77,3.63,6.12,6.31,4.88,4.8,4.43,5.09,3.44,2.6,5,4.96,3.59,2.9,1.47,4.64,1.77,2.94,4.7,3.6
SH3BGRL_prmtr.27186,Deniz,loss,94.02,1045.62,677.39,120.9,3428.95,235.99,60.25,184.86,166.2,634.6,303.68,177.45,108.19,14.73,35.43,32.71,7.88,20.11,170.91,38.87,142.12,91.83,100.06,69.88,168.08,54.26,42.69,140.99,43.37,55.3,55.11,81.98,98.31,24.01,113.82,136.39,30.94,59.82,153.3,41.41,17.95,46.45,99.86,189.16,10.64,175.82,48.9,51.28
SHISA5_prmtr.46091,Deniz,loss,47.01,1045.62,451.59,60.45,857.24,117.99,60.25,20.54,166.2,266.12,55.21,54.6,34.42,12.28,20.24,24.53,17.08,12.8,22.29,42.75,35.62,37.38,10.94,27.95,19.92,9.18,8.26,41.38,67.88,15.41,8.16,12.61,21.61,14.4,11.83,16.41,6.87,11.96,15,7.08,2.69,26.13,8.81,29.01,4.73,7.84,11.28,6.3
SHISA5_prmtr.46094,Deniz,gain,47.01,1045.62,225.8,60.45,857.24,117.99,60.25,20.54,166.2,307.07,193.25,68.25,34.42,13.51,55.67,49.07,6.57,3.66,3.72,1.94,4.5,5.69,12.51,20.96,21.79,17.53,8.72,9.19,9.43,5.44,2.04,6.31,5.23,14.4,4.43,6.79,10.31,7.8,121.64,4.25,6.28,26.13,8.44,8.12,4.14,5.88,7.99,4.5
SIAH1_prmtr.63717,Deniz,gain,94.02,1045.62,451.59,423.16,857.24,353.98,180.76,287.56,166.2,40.94,69.02,136.5,211.46,229.6,273.3,376.19,239.1,248.61,208.07,149.64,129.74,151.16,143.84,428.57,298.18,259.63,198.76,230.64,287.25,186.75,208.19,163.95,104.58,160.84,156.69,148.84,197.65,189.86,354.93,119.99,91.54,136.43,95.82,153.19,111.7,169.94,185.48,146.65
SLC25A25_prmtr.37980,Deniz,gain,47.01,2091.24,225.8,60.45,857.24,235.99,120.51,102.7,166.2,20.47,27.61,13.65,39.34,83.49,15.18,24.53,103.78,120.65,230.36,44.7,131.99,74.77,37.52,100.16,114.54,94.33,50.49,113.79,183.54,75.24,55.11,81.98,80.18,38.41,38.43,117.71,144.37,71.26,161.64,265.81,34.1,78.38,93.99,49.9,70.33,69.05,60.65,113.36
SLC44A4_prmtr.68765,Deniz,loss,47.01,1045.62,225.8,120.9,1714.48,235.99,60.25,184.86,166.2,20.47,41.41,13.65,88.52,125.24,40.49,57.25,296.9,592.28,89.17,196.28,54,74.77,95.37,111.8,147.53,115.2,133.12,65.51,124.46,29.01,12.25,126.12,125.85,2.4,56.17,226.94,53.28,66.58,131.64,106.89,25.13,20.32,51.77,95.16,29.55,82.28,172.79,89.97
SNAP47_prmtr.35647,Deniz,loss,188.05,1045.62,225.8,181.35,857.24,235.99,120.51,20.54,1163.41,1023.56,124.23,136.5,4.92,1.23,30.37,40.89,19.71,18.28,22.29,5.83,5.25,11.38,6.25,4.66,3.11,10.02,10.1,9.96,7.54,20.85,89.81,12.61,3.83,24.01,14.78,4.53,10.31,5.72,5,2.48,14.36,18.87,4.77,4.64,4.73,4.41,7.76,6.3
SOD2_prmtr.18135,Deniz,gain,47.01,1045.62,225.8,302.25,857.24,235.99,60.25,82.16,166.2,143.3,69.02,13.65,19.67,22.1,111.34,65.42,82.76,118.82,100.32,99.11,10.12,13.82,23.45,32.61,43.58,22.54,25.71,28.73,75.43,37.17,106.14,18.92,11.16,16.8,10.35,7.92,3.44,7.8,10,19.11,11.67,11.61,27.53,8.12,10.05,10.77,11.05,17.99
SORBS3_prmtr.22414,Deniz,gain,47.01,1045.62,225.8,60.45,857.24,117.99,120.51,41.08,498.6,102.36,41.41,54.6,19.67,6.14,20.24,24.53,3.94,5.48,7.43,7.77,3,8.94,12.51,25.62,6.85,1.67,6.89,3.83,6.91,8.16,36.74,12.61,4.53,28.81,19.22,6.23,12.03,4.68,13.33,4.96,14.36,5.81,3.67,1.16,3.55,5.88,4,3.6
SPATA5L1_prmtr.52516,Deniz,loss,47.01,1045.62,451.59,181.35,857.24,1533.92,120.51,184.86,166.2,409.42,248.46,81.9,34.42,283.63,490.93,81.78,67,129.79,319.54,83.57,50.25,87.77,84.43,195.65,116.41,73.46,49.58,89.65,77.94,50.77,91.85,81.98,76,64.82,47.3,26.03,41.25,27.57,38.33,38.23,64.62,136.43,15.05,85.88,49.05,76.4,215.57,82.77
SRR_prmtr.49417,Deniz,loss,94.02,1045.62,225.8,181.35,1714.48,353.98,421.78,205.4,166.2,225.18,69.02,95.55,44.26,55.25,156.89,179.92,47.29,127.96,126.33,69.96,112.49,108.09,95.37,197.98,208.54,156.11,79.41,134.09,182.28,124.2,200.03,50.45,63.8,60.02,90.17,61.69,151.25,79.07,491.57,105.83,51.16,55.15,112.71,104.45,62.06,100.4,49.6,92.67
ST7_prmtr.323,Deniz,loss,235.06,2091.24,225.8,60.45,857.24,235.99,301.27,20.54,166.2,122.83,110.43,68.25,24.59,12.28,20.24,24.53,9.2,12.8,26.01,27.21,13.5,26.01,14.07,23.29,32.37,21.71,11.48,20.69,24.51,16.32,14.29,56.75,10.81,26.41,42.87,20.94,32.66,28.09,129.98,19.11,15.26,14.51,20.56,27.85,17.14,13.22,24.68,18.89
STAP2_prmtr.56358,Deniz,loss,47.01,1045.62,451.59,241.8,857.24,589.97,60.25,41.08,166.2,20.47,27.61,40.95,68.85,40.52,60.73,73.6,24.96,36.56,22.29,77.74,49.87,72.33,48.47,53.57,37.35,57.6,74.82,96.93,33.94,38.07,89.81,69.36,62.05,48.01,79.82,109.22,89.37,49.94,766.52,139.45,67.31,71.12,98.02,140.42,44.33,63.18,92.62,90.87
STAT6_prmtr.48596,Deniz,loss,94.02,1045.62,677.39,181.35,3428.95,117.99,60.25,20.54,166.2,204.71,96.62,95.55,73.76,12.28,96.16,49.07,22.33,16.45,3.72,29.15,7.12,17.88,15.63,16.3,22.41,15.03,18.82,11.11,7.54,9.07,10.21,12.61,5.58,9.6,26.61,9.62,20.62,6.76,13.33,13.45,12.56,17.42,17.99,10.44,11.23,5.39,9.87,14.4
STK32C_prmtr.47525,Deniz,gain,1927.51,5228.1,4967.49,2538.94,4286.19,825.96,5483.19,102.7,4653.63,4401.29,2802.12,1296.76,422.92,41.75,521.29,1022.25,135.31,248.61,263.8,103,73.5,143.84,100.06,139.75,80.93,57.6,93.18,93.87,117.54,276.5,367.4,50.45,57.52,285.68,611.97,70.74,257.81,89.99,266.62,74.68,586.06,206.1,149.42,55.7,105.79,64.65,71.94,66.58
STK32C_prmtr.47526,Deniz,gain,47.01,1045.62,225.8,241.8,857.24,471.98,60.25,41.08,166.2,20.47,69.02,27.3,39.34,15.96,10.12,24.53,38.1,21.94,26.01,13.6,11.25,24.38,14.07,13.98,18.05,7.51,14.69,14.18,13.83,7.25,34.7,6.31,11.5,9.6,26.61,13.58,30.94,9.36,43.33,5.31,1,5.81,20.93,3.48,8.87,9.79,6.58,9.9
SUB1_prmtr.18781,Deniz,loss,705.19,3136.86,2032.16,1753.08,4286.19,943.95,5965.23,225.94,18448.32,777.9,1145.7,1569.76,103.27,27.01,136.65,384.36,24.96,49.36,126.33,38.87,5.25,21.94,46.9,79.19,24.28,20.04,24.33,14.94,31.43,121.48,177.58,44.14,8.02,321.69,128.6,20.37,92.81,21.33,20,10.26,214.5,91.44,13.95,12.77,28.96,11.26,32.91,21.59
SULF2_prmtr.63871,Deniz,gain,376.1,2091.24,677.39,241.8,1714.48,943.95,964.08,944.85,2991.62,429.89,317.48,450.45,275.39,181.72,339.09,466.14,195.74,259.58,260.09,248.76,127.49,111.34,139.15,391.3,262.08,232.08,144.59,156.31,321.2,279.22,265.34,145.03,73.21,357.7,178.86,132.99,261.25,143.57,364.93,151.49,287.2,209,303.62,104.45,161.34,65.62,287.98,228.52
SUN2_prmtr.10963,Deniz,loss,47.01,1045.62,225.8,60.45,857.24,117.99,60.25,20.54,166.2,102.36,27.61,13.65,9.84,24.56,20.24,8.18,2.63,10.97,3.72,11.66,19.87,30.88,12.51,16.3,27.39,35.06,5.51,28.35,34.57,16.32,6.12,12.61,13.6,14.4,11.83,9.05,24.06,7.8,109.98,11.68,14.36,7.26,42.59,11.61,4.14,20.08,12.69,21.59
TADA2A_prmtr.16003,Deniz,gain,188.05,1045.62,451.59,60.45,857.24,117.99,60.25,20.54,166.2,245.65,55.21,81.9,44.26,33.15,20.24,16.36,24.96,49.36,26.01,15.55,25.12,41.45,31.27,18.63,52.29,27.55,27.54,24.9,17.6,7.25,18.37,56.75,31.72,12,20.69,16.98,12.03,11.96,36.66,31.5,3.59,18.87,52.5,16.25,8.27,11.26,11.99,9
TADA2A_prmtr.16004,Deniz,gain,188.05,2091.24,225.8,60.45,857.24,707.96,723.06,225.94,166.2,266.12,234.66,68.25,34.42,41.75,70.86,98.14,65.69,40.22,63.16,69.96,31.87,65.83,125.08,246.89,59.76,59.27,110.63,68.96,136.4,106.97,124.51,81.98,32.42,136.84,144.86,36.79,61.87,37.97,141.64,35.04,49.36,34.83,40.75,51.06,41.96,47.01,54.78,41.39
TAF8_prmtr.31372,Deniz,loss,7192.9,17775.54,9257.6,7616.81,12001.33,3539.81,28500.54,1745.91,71134.06,25466.06,7895.64,7289.15,1435.96,320.46,1239.97,989.54,346.82,327.22,1229.84,112.72,107.62,270.62,694.19,752.33,154.38,106.02,226.3,142.91,357.02,1029.83,2002.31,535.99,186.86,1658.86,2325.2,146.01,653.12,212.75,611.55,95.57,1224.18,654.59,96.19,127.66,182.03,121.94,147.63,201.53
TANGO2_prmtr.59263,Deniz,loss,47.01,1045.62,451.59,241.8,857.24,117.99,60.25,164.32,166.2,122.83,179.45,177.45,44.26,49.11,217.63,155.38,203.63,124.31,211.79,34.98,18,94.27,59.41,190.99,42.33,19.2,48.66,71.26,48.4,69.8,77.56,88.28,52.64,100.83,292.68,70.74,156.41,161.25,161.64,86.01,149.88,146.59,105.73,84.72,135.34,62.69,122.25,83.67
TANK_prmtr.30849,Deniz,loss,141.04,1045.62,225.8,60.45,857.24,353.98,120.51,123.24,166.2,225.18,289.87,136.5,44.26,20.87,80.98,24.53,99.84,82.26,107.75,25.26,12.75,78.02,18.76,165.37,32.99,11.69,39.94,32.95,32.06,38.07,59.19,69.36,30.33,103.23,319.29,43.58,146.09,100.39,86.65,67.96,107.7,91.44,73.79,48.74,97.52,49.95,112.37,87.27
TANK_prmtr.30850,Deniz,gain,94.02,1045.62,225.8,181.35,857.24,1179.94,241.02,184.86,831.01,368.48,220.86,54.6,118.02,163.3,253.05,49.07,49.92,188.29,118.9,147.7,316.11,115.4,232.96,190.99,134.46,320.57,225.38,280.83,237.6,208.5,259.22,151.34,183.37,132.04,72.43,168.08,123.75,110.8,238.29,195.02,162.45,65.31,172.55,92.84,105.2,105.78,191.6,158.35
TAP1_prmtr.50011,Deniz,loss,752.2,6273.72,2483.75,725.41,5143.43,1297.93,3253.76,82.16,4155.03,266.12,745.39,546,49.18,20.87,70.86,155.38,59.12,36.56,111.47,17.49,10.12,30.88,45.34,58.23,51.67,14.19,19.28,13.03,49.03,95.19,189.82,63.06,13.25,139.24,144.86,16.41,61.87,34.33,54.99,14.51,69.11,89.99,6.24,16.25,49.64,15.67,20.69,17.09
TAPBPL_prmtr.32790,Deniz,loss,188.05,1045.62,225.8,362.71,857.24,825.96,180.76,657.28,664.8,266.12,138.04,95.55,88.52,63.85,96.16,237.16,190.49,62.15,133.76,44.7,58.87,154.41,226.71,323.76,322.46,116.04,92.72,75.09,315.54,232.98,187.78,182.87,59.61,153.64,181.82,105.26,104.84,166.97,211.63,50.26,75.39,121.92,12.12,81.24,158.39,65.62,53.6,144.85
TARBP2_prmtr.32965,Deniz,gain,47.01,2091.24,903.18,241.8,3428.95,589.97,60.25,225.94,166.2,409.42,193.25,122.85,93.44,214.87,151.83,122.67,143.2,162.69,137.48,126.32,125.99,114.59,62.54,104.81,170.57,122.72,128.07,133.71,121.31,58.93,93.89,81.98,94.47,31.21,168.51,79.23,96.25,133.16,166.63,159.98,31.41,114.66,170.72,66.15,76.24,106.27,151.63,94.47
TBC1D14_prmtr.27859,Deniz,loss,141.04,1045.62,677.39,241.8,857.24,471.98,60.25,61.62,166.2,307.07,234.66,177.45,196.71,164.53,156.89,155.38,64.37,100.54,40.87,66.08,52.87,299.06,28.14,72.2,72.83,52.59,87.68,67.81,44.63,39.89,38.78,126.12,53.34,93.63,298.59,106.4,130.62,47.86,313.27,164.58,62.82,166.91,157.87,44.1,79.19,191.98,67.47,78.27
TBC1D14_prmtr.27860,Deniz,loss,94.02,1045.62,451.59,60.45,857.24,117.99,60.25,20.54,332.4,204.71,55.21,81.9,4.92,1.23,65.79,8.18,5.25,9.14,7.43,99.11,3.75,8.94,3.13,27.95,16.19,11.69,3.21,20.69,22,13.6,10.21,18.92,9.76,7.2,13.3,6.79,5.16,3.12,8.33,7.08,4.49,20.32,10.65,4.64,3.55,6.86,5.41,2.7
TCF12_prmtr.33316,Deniz,loss,47.01,1045.62,225.8,60.45,857.24,117.99,60.25,41.08,166.2,20.47,13.8,27.3,9.84,6.14,5.06,8.18,14.45,14.62,14.86,60.25,9.37,17.07,4.69,23.29,19.3,9.18,4.59,23.75,25.77,12.69,12.25,18.92,12.9,9.6,2.96,16.98,6.87,9.88,18.33,20.88,13.46,4.35,15.42,35.98,15.96,20.08,13.64,15.29
TCF4_prmtr.63929,Deniz,loss,188.05,1045.62,451.59,60.45,857.24,353.98,241.02,123.24,9141.06,2047.11,193.25,273,34.42,1.23,25.31,40.89,2.63,1.83,3.72,13.6,146.62,52.82,18.76,6.99,69.72,37.57,32.59,67.81,10.69,291.91,283.71,44.14,13.6,16.8,13.3,6.79,13.75,11.44,104.98,2.12,50.26,13.06,3.67,4.64,3.55,2.45,2.12,3.6
TCF4_prmtr.63944,Deniz,gain,1081.28,1045.62,1806.36,1390.37,857.24,4247.78,2229.43,308.1,4321.23,962.14,1035.27,586.95,545.86,326.6,237.87,1496.57,302.16,698.31,453.3,227.38,156.37,162.53,248.59,598.6,234.69,232.91,232.27,188.11,384.68,281.93,640.9,252.23,109.81,429.72,212.86,79.8,223.44,114.96,174.97,121.05,414.64,329.47,107.57,105.61,187.94,119.01,188.3,142.15
TCF4_prmtr.63945,Deniz,gain,235.06,1045.62,225.8,302.25,857.24,235.99,301.27,82.16,498.6,757.43,317.48,218.4,127.86,62.62,80.98,408.9,63.06,53.01,52.02,36.92,22.12,41.45,159.48,218.94,126.99,56.77,28,33.33,140.17,99.72,124.51,6.31,23.36,120.03,38.43,36.22,49.84,36.41,43.33,30.09,52.95,62.41,22.03,66.15,39.01,85.21,24.45,77.37
TFDP2_prmtr.19129,Deniz,loss,376.1,1045.62,451.59,362.71,857.24,235.99,241.02,82.16,332.4,184.24,165.64,109.2,113.11,41.75,65.79,237.16,32.84,49.36,100.32,34.98,19.12,47.14,28.14,41.93,29.26,20.04,39.48,21.07,27.66,39.89,118.38,6.31,13.25,55.22,133.04,16.98,48.12,29.13,64.99,23.71,37.69,72.57,45.16,20.89,26.6,18.12,33.38,14.4
TFDP2_prmtr.19134,Deniz,gain,47.01,1045.62,225.8,181.35,857.24,117.99,60.25,41.08,166.2,20.47,13.8,13.65,9.84,7.37,5.06,8.18,2.63,1.83,22.29,3.89,2.62,6.5,1.56,9.32,3.74,4.17,4.13,4.6,7.54,3.63,8.16,12.61,1,2.4,4.43,2.83,5.16,1.04,5,3.19,1,7.26,2.57,1.16,1.18,2.94,1,1.8
TGIF1_prmtr.55992,Deniz,gain,94.02,1045.62,225.8,60.45,857.24,589.97,662.8,369.72,166.2,143.3,207.05,163.8,68.85,158.39,91.1,106.31,85.39,63.98,148.62,50.53,112.12,396.58,126.64,600.93,325.57,283,107.87,232.56,310.51,124.2,349.03,170.26,94.13,254.47,56.17,308.43,166.72,158.13,343.27,268.64,232.45,229.32,485.72,154.35,186.76,98.44,172.32,190.74
TGIF1_prmtr.55994,Deniz,gain,47.01,1045.62,225.8,60.45,857.24,235.99,60.25,20.54,166.2,20.47,69.02,40.95,39.34,22.1,111.34,49.07,24.96,95.06,52.02,27.21,15.37,18.69,14.07,27.95,18.68,20.87,22.95,14.56,33.31,18.13,26.53,18.92,10.81,14.4,60.61,6.79,36.09,25.49,64.99,26.9,35.9,18.87,30.84,8.12,10.64,31.34,24.45,11.7
TGIF1_prmtr.55996,Deniz,gain,141.04,3136.86,1128.98,120.9,1714.48,471.98,60.25,41.08,332.4,307.07,220.86,54.6,44.26,36.83,106.28,57.25,67,160.87,44.59,36.92,54.75,56.07,37.52,34.94,64.74,56.77,59.67,51.72,59.08,38.98,44.9,107.2,58.22,26.41,102,44.71,61.87,84.79,79.98,90.61,61.03,58.06,98.02,32.49,30.73,58.28,35.97,64.78
THAP4_prmtr.55701,Deniz,gain,3055.8,10456.2,4967.49,4715.17,857.24,3185.83,4278.09,431.34,33572.61,10685.92,2029.12,5664.79,595.04,198.91,769.29,1136.74,295.59,365.61,598.2,134.09,136.87,288.5,171.98,405.28,206.05,217.89,417.26,190.8,192.97,701.66,1949.25,498.16,150.95,2820.78,2065.03,189.02,821.56,178.42,368.26,112.91,1167.64,528.31,193.85,106.77,186.76,124.39,363.68,160.15
THBS3_prmtr.50708,Deniz,gain,1222.32,4182.48,2257.95,2720.29,3428.95,4247.78,1747.39,1499.43,3822.62,2988.78,1946.3,1242.16,1057.3,942.97,1690.41,1643.77,1200.74,1043.81,1802.04,501.4,536.97,527.43,1374.3,1295.03,695.34,568.51,710.58,559.36,1176.04,814.98,887.88,744.08,324.56,1082.7,996.3,318.62,524.21,700.14,516.57,289.53,726.07,1223.54,304.35,807.71,350.47,442.72,664.83,386.87
TMEM229B_prmtr.65427,Deniz,gain,188.05,3136.86,451.59,120.9,857.24,353.98,241.02,143.78,166.2,593.66,193.25,423.15,255.72,138.74,80.98,163.56,68.31,43.87,63.16,87.45,40.87,99.15,76.61,142.08,41.09,69.29,93.18,58.62,97.43,58.93,171.45,170.26,39.04,316.89,335.55,37.92,51.56,82.71,188.3,144.76,167.83,62.41,133.64,46.42,125.29,82.28,57.13,89.97
TMEM91_prmtr.34680,Deniz,gain,423.11,1045.62,903.18,906.76,857.24,825.96,482.04,143.78,664.8,736.96,414.11,300.3,196.71,103.14,141.71,294.41,97.22,111.51,137.48,87.45,43.5,65.83,129.77,195.65,78.44,83.48,68.85,84.29,103.08,114.22,206.15,119.81,40.79,184.85,158.17,44.71,152.97,60.86,161.64,48.84,87.06,104.5,77.46,47.58,47.87,49.46,74.99,76.47
TMEM9_prmtr.20728,Deniz,gain,94.02,1045.62,225.8,60.45,857.24,353.98,60.25,41.08,166.2,81.88,138.04,95.55,113.11,51.57,30.37,49.07,11.82,20.11,29.72,31.09,13.5,21.94,20.33,25.62,35.48,25.88,16.07,19.16,21.37,14.5,24.49,18.92,16.04,21.61,51.74,27.73,61.87,35.89,49.99,15.57,11.67,37.74,18.72,16.25,15.96,22.04,16.69,35.09
TNFAIP8_prmtr.36814,Deniz,loss,47.01,1045.62,225.8,60.45,857.24,235.99,60.25,20.54,332.4,245.65,234.66,27.3,83.6,19.65,15.18,40.89,7.88,3.66,14.86,9.72,12.75,22.75,7.82,23.29,26.77,23.37,13.31,15.71,18.23,19.94,71.44,50.45,14.64,26.41,84.26,31.69,42.97,48.9,43.33,11.33,24.23,27.58,18.72,15.09,17.14,28.89,11.05,19.79
TNPO1_prmtr.8140,Deniz,loss,141.04,1045.62,903.18,181.35,1714.48,117.99,120.51,20.54,332.4,163.77,138.04,68.25,162.28,1.23,35.43,57.25,1.31,47.53,14.86,3.89,112.49,1,6.25,2.33,84.66,10.02,195.55,84.29,3.14,15.41,6.12,6.31,4.18,4.8,1.48,1.13,5.16,2.08,6.67,1.06,1.79,7.26,4.41,1.16,1.18,1.47,1,1
TPD52_prmtr.6854,Deniz,loss,517.14,1045.62,1354.77,241.8,4286.19,235.99,482.04,225.94,664.8,388.95,524.54,232.05,240.97,104.37,121.47,163.56,122.18,148.07,196.92,101.06,86.99,73.14,96.94,167.7,178.66,106.86,101.91,108.04,189.2,175.87,220.44,145.03,79.48,139.24,196.6,140.92,149.53,139.92,191.63,116.45,130.14,159.66,138.04,92.84,123.52,122.43,130.94,124.16
TRIM36_prmtr.39769,Deniz,loss,470.12,1045.62,677.39,423.16,857.24,471.98,241.02,123.24,664.8,491.31,276.07,382.2,98.35,41.75,91.1,155.38,32.84,67.64,52.02,29.15,40.12,102.4,39.09,111.8,46.69,45.91,53.71,41.76,57.83,89.75,128.59,63.06,31.38,40.81,172.95,36.22,79.06,61.38,86.65,50.26,52.05,105.95,60.94,24.37,33.1,33.3,41.85,25.19
TSC22D3_prmtr.42000,Deniz,loss,282.07,1045.62,225.8,544.06,857.24,471.98,301.27,41.08,332.4,143.3,138.04,54.6,34.42,6.14,15.18,16.36,45.98,10.97,44.59,40.81,7.5,19.5,17.2,55.9,8.72,10.02,8.72,23.75,70.4,46.23,77.56,50.45,9.41,36.01,32.52,6.79,27.5,11.96,13.33,8.14,16.15,21.77,6.98,5.8,14.18,8.82,12.69,16.19
TSGA10_prmtr.30379,Deniz,gain,141.04,1045.62,451.59,60.45,857.24,235.99,120.51,102.7,166.2,163.77,82.82,54.6,54.09,13.51,40.49,8.18,17.08,49.36,26.01,34.98,16.87,24.38,20.33,44.25,44.82,29.22,25.25,32.95,51.54,26.29,22.45,31.53,10.11,9.6,23.65,9.05,37.81,31.21,38.33,26.55,2.69,24.67,31.94,8.12,10.64,23.51,10.58,17.99
TSPAN31_prmtr.29927,Deniz,loss,47.01,1045.62,225.8,181.35,857.24,117.99,120.51,20.54,332.4,40.94,55.21,13.65,44.26,49.11,116.41,8.18,5.25,1.83,63.16,33.04,40.5,17.88,28.14,23.29,3.74,5.84,63.81,39.84,22,12.69,10.21,25.22,6.62,2.4,2.96,24.34,3.44,40.05,144.97,6.72,4.49,7.26,121.89,5.8,20.09,201.28,4,6.3
TTC7A_prmtr.5323,Deniz,gain,423.11,5228.1,1354.77,725.41,857.24,1651.91,1385.86,1109.17,11966.48,2292.76,2263.78,4204.23,177.04,76.13,177.14,163.56,141.88,126.13,144.91,68.02,89.99,260.06,784.87,843.17,364.79,121.88,449.39,247.11,436.22,932.83,1359.37,668.41,230.43,2575.91,1169.25,295.98,959.06,241.36,461.58,130.96,1164.95,1045.02,29.74,466.52,342.19,102.36,892.86,669.37
